,content,id,lat,location,lon,time,user,user_id
1902,RT @pokemyeyesout: happy dog- loves the snow and wants to be outside to enjoy it. She’s the best judge of character ever. I can just imagin…,971754978984579072,,Other,,2018-03-08 14:30:15,Shoshanna1982,2922735484
1903,Good morning everyone I have no school cause of a snow storm,971754965281705984,,Boston,,2018-03-08 14:30:12,Nickjwwe,958176282994528256
1904,"On #InternationalWomenDay2018 we celebrate the @GoNUwbasketball team whose bus got caught in the snow, but they kep… https://t.co/vQ0nd49TGR",971754868758151168,,Boston,,2018-03-08 14:29:49,TIMatNUGov,194705638
1905,RT @museumofscience: Home with the kids for a snow day? You can escape the cold and get a taste of the tropics in our Butterfly Garden! Tod…,971754759320489984,,Other,,2018-03-08 14:29:23,NomDePume,920265649779347456
1906,Snow day like the present to do some fundraising!! A donation will make you jump for joy (just like Wonder Woman).… https://t.co/q5vwuP0I6g,971754741926645760,,Boston,,2018-03-08 14:29:19,charityteams,246975407
1907,"RT @CityOfBoston: Be prepared as snow hits #Boston. Sign up for emergency alerts to get notified by phone, text, &amp; email in the event of an…",971754626629455872,,Boston,,2018-03-08 14:28:51,pan4633,1107017995
1909,"RT @MetMikeWCVB: After tonight it looks pretty quiet through the weekend. However, we may have an issue on Monday. Another nor'easter and m…",971754582094368768,,Boston,,2018-03-08 14:28:41,peggyrosepr,29569118
191,Snow always makes for a golden day here in #Boston. https://t.co/FgkmrzRRE4,971885001708011520,,Boston,,2018-03-08 23:06:55,zachburrus,19167803
1910,"We hope everyone is staying safe and warm after last night’s snow. Galerie d’Orsay will be opening at noon today, T… https://t.co/kUNlR0Z9pQ",971754576302010368,,Boston,,2018-03-08 14:28:39,Galerie_dOrsay,2255381696
1911,RT @TheKimfair: The perfect snow for little snowmen. #brightonma #snow https://t.co/s6POxSzBng,971754548078546944,,Other,,2018-03-08 14:28:33,BrightonMainSts,21400439
1912,RT @TheKimfair: A snowy Brighton morning. #brightonma #snow https://t.co/jP5MzLTcj1,971754540369416192,,Other,,2018-03-08 14:28:31,BrightonMainSts,21400439
1913,"Property owners are required to clear snow &amp; ice from sidewalks and curb ramps within 3 hours after snowfall ends,… https://t.co/4iCUKDhFxZ",971754491065323520,,Boston,,2018-03-08 14:28:19,BostonCityTV,2216130582
1914,New job - new commute - new view. Only time I like the snow. https://t.co/iqaDD1UMRJ,971754465761128448,,Boston,,2018-03-08 14:28:13,babybearshakes,461757548
1915,"Trending accessory for winter '18 modeled by our fabulous snow buddy!  Très chic indeed. 
 #CambMA https://t.co/kOdzBGmWBh",971754432395431936,,Cambridge,,2018-03-08 14:28:05,cambridgepl,32080992
1916,happy dog- loves the snow and wants to be outside to enjoy it. She’s the best judge of character ever. I can just i… https://t.co/tBkNxnvlY6,971754431648804864,,Boston,,2018-03-08 14:28:05,pokemyeyesout,923011018141421568
1917,"Second Nor'easter Pounds Boston Region With Heavy Rain, Snow https://t.co/iwlI7Glr2c",971754276673515520,,Boston,,2018-03-08 14:27:28,BrianMatt,25097651
1918,"Bicyclist just came barreling thru the slush in Roslindale Square with ""We Will Rock You"" playing out loud. Snow? What snow? #BOSnow",971754251054714880,,Boston,,2018-03-08 14:27:22,Debstress,3303091995
1919,"A little hard to see through the snow in this pic, but thanks @MHarrisonJH and @johnhancockusa 👏🏼🙌🏼#IWD2018 https://t.co/L1BX6AgAvS",971754215369510912,,Boston,,2018-03-08 14:27:13,KarenKaplanHH,2458734464
192,im glad i dont have to make these snow days up,971884987745296384,,Boston,,2018-03-08 23:06:52,clssiec,804173799990169600
1920,Stayed at mums for the storm and holy crap what the snow has done around here is wild!,971754131001049088,,Somerville,,2018-03-08 14:26:53,aceventura8790,2269568508
1921,Having a snow day today? Feel like tackling a new challenge in the kitchen? Make something… https://t.co/p1w83hKZid,971754114567884800,,Other Mass.,,2018-03-08 14:26:49,kitchenwitchJP,340237786
1922,"Good morning! Snow may affect things, but today @GoldenSeeds is holding office hours; @BostonNewTech is holding int… https://t.co/wlAnyU1OdE",971753919872454656,,Boston,,2018-03-08 14:26:03,ma_buzz,944621794010517504
1923,Snow won’t keep us away! @MassCEC Director of Workforce Development Tamika Jacques opens up #BE18 by leading the… https://t.co/RjE2bjkJRX,971753877241585664,,Boston,,2018-03-08 14:25:53,AndrewRChabot,789461454864916480
1924,"If you buy a car anytime before April, dealerships should throw in a free snow brush.... cause ya girl is the only… https://t.co/R7FYa10UyL",971753740263927808,,Other,,2018-03-08 14:25:20,c_boyds,323281530
1925,@threeforgirls I should probably actually get up and shower and also decide if there's enough snow to keep me from walking to Starbucks.,971753716251492352,,Boston,,2018-03-08 14:25:14,momebie,7961132
1926,Backyard snow day view #snowday #CambMA #NoCa #cambsnow #bosSnow https://t.co/xhB5pnXziu,971753707632132096,,Cambridge,,2018-03-08 14:25:12,camberville,65649766
1927,me taking leo out to pee while pretending not to see all the snow on the stairs and the sidewalk that needs to be s… https://t.co/lxslYDF2oX,971753670072299520,,Boston,,2018-03-08 14:25:03,jerkbending,2269496658
1928,The perfect snow for little snowmen. #brightonma #snow https://t.co/s6POxSzBng,971753654507200512,,Boston,,2018-03-08 14:25:00,TheKimfair,1183908708
1929,"Pro = Snow consistency makes for nice, compact shoveling 

Con = It’s HEAVY. My back is screaming after finishing u… https://t.co/oykmWEKrVl",971753642867949568,,Boston,,2018-03-08 14:24:57,ryankath,58486520
193,"@sorbonified @JarrodHolbrook 3 weeks until Tampa, can’t wait to get away from this snow! 

What news peeps should I follow on twitter?",971884829217382400,,Somerville,,2018-03-08 23:06:14,DanDGerard,110306733
1931,A snowy Brighton morning. #brightonma #snow https://t.co/jP5MzLTcj1,971753619346411520,,Boston,,2018-03-08 14:24:51,TheKimfair,1183908708
1932,Snow day! Looks like it’s bad but all the roads are clear here. And I rather be in #hawaii https://t.co/FhqrjA6bgb,971753592779657216,,Boston,,2018-03-08 14:24:45,IchiroA,13412712
1935,Snow Totals From March 7-8 Nor'easter https://t.co/6r9EZFo8Pb,971753441386213376,,Boston,,2018-03-08 14:24:09,JAMN945,19669694
1936,Snow day pancake making jazz interlude courtesy of Mr. Davis https://t.co/NKUppZtxNW,971753437942689792,,Boston,,2018-03-08 14:24:08,mtloconto,54594091
1937,"https://t.co/GdJmGSK6ig Is the Ground Hog under all that snow? Please bring Spring,  @Met_CindyFitz",971753378350026752,,Boston,,2018-03-08 14:23:54,joansalgeblake,18603397
1938,Some snapshots of the #snow in Boston this morning. Aside from all… https://t.co/gF3DYUfOq7,971753208656908288,,Boston,,2018-03-08 14:23:13,dhurlburt,15624305
1939,Cleaned snow off a car with a plunger I found by a dumpster.  Gonna start using dumpster plunger as an insult,971753083805077504,,Boston,,2018-03-08 14:22:44,SmokeyStouvr,70977038
194,RT @sarahwroblewski: Can't shake this nor'easter... few flurries &amp; scattered snow/rain showers moving through the area. Timing more snow ch…,971884694907256832,,Boston,,2018-03-08 23:05:42,boston25,19665244
1940,"While it is quite pretty, unfortunately the snow has taken out the power in all of Ipswich so we… https://t.co/NYBC4QKn8P",971753072643969024,,Boston,,2018-03-08 14:22:41,LilWolfCoffee,3344322839
1941,Snow day with my favorite teacher ❤️ https://t.co/h0liwyBmvu,971753058802782208,,Boston,,2018-03-08 14:22:38,KristiBergner,3002159502
1942,"RT @WBUR: Schools are closed, snow is still falling -- check the latest update on the storm here: https://t.co/rpchRAiMwg",971753040951873536,,Somerville,,2018-03-08 14:22:33,viascience,217482433
1943,The stupid snow stole my @GoCampSunshine magnet from my car and now my day is RUINED. https://t.co/N9LGUP7Ksd,971753037894123520,,Other Mass.,,2018-03-08 14:22:33,melisssaaah,772023512
1944,It is entirely acceptable to start drinking by noon today at your Southie Snow Day Headquarters  #statsinsouthie… https://t.co/ln8IT1t80c,971752979769503744,,Boston,,2018-03-08 14:22:19,StatsinSouthie,171598484
1945,Stuck in the snow after the storm? This app is the Uber of snow plow services https://t.co/VR4fpwUtUp https://t.co/RcU3jMGIvd,971752952254877696,,Boston,,2018-03-08 14:22:12,MetroBOS,183750912
1947,This is too much snow!!! https://t.co/7R6xGC8ZuN,971752824014102528,,Boston,,2018-03-08 14:21:42,peggyrosepr,29569118
1948,@drlouiseivers @drlouiseivers shoveling snow pocketdial but that was pretty accurate!🤗,971752712583958528,,Boston,,2018-03-08 14:21:15,DrHilarie,2749225116
1949,"In honor of #InternationalWomansDay, there is not a single male colleague in my office yet, as a result of about 5… https://t.co/wZggtXCRla",971752650776698880,,Boston,,2018-03-08 14:21:00,NickoleBart,20110858
195,"Today’s my bday. It started with no power or heat in my house, and 8” of heavy snow to shovel. One library’s intern… https://t.co/7R0b8tlYxH",971884574618849280,,Boston,,2018-03-08 23:05:13,TeaOasisBoston,4396900823
1952,"Winter storm Quinn 6 inches of snow per hour. #nofilter @ Boston, Massachusetts https://t.co/nxZ7qsBwc7",971752234068430848,,Boston,,2018-03-08 14:19:21,JMEsole,65137727
1953,"Went out to catch a 100% Aron, got snowed in instead.  Hooray for a snow day today 🙇🏻‍♂️ https://t.co/z0cCKoWIjQ",971752229140037632,,Boston,,2018-03-08 14:19:20,RelativeLee,902253472262828032
1955,"A powerful snow storm in our area resulted in a foot of heavy snow, a lot of fallen trees, and power outages. The Z… https://t.co/SjM4NuNiu0",971752182092632064,,Boston,,2018-03-08 14:19:09,ZoomaxUSA,2983112586
1957,Updated: Here’s how much snow the nor’easter has dropped on Massachusetts so far https://t.co/GUMUTx5UsN https://t.co/HlXLcx00YO,971752093966094336,,Boston,,2018-03-08 14:18:48,BostonDotCom,14602259
1959,EGO battery operated snow blower works quite well after a nor’easter: https://t.co/Vtg5LOxNqD via @YouTube,971752040656461824,,Boston,,2018-03-08 14:18:35,dougmeehan,242764239
1960,Mother Nature dressing the trees in her glorious coat of snow ❄️ Beautiful to behold! https://t.co/UBa8b8ttqW,971752014379134976,,Boston,,2018-03-08 14:18:29,GoodDinnerMrsMe,201417979
1964,Is it a #tree or a #fractal? Or a #multifractal? #noreaster #Boston #Charlestown #MA #snowday2018 #snow #SnowStorm… https://t.co/IdB8eoLk3T,971751763048099840,,Boston,,2018-03-08 14:17:29,Researcher_Rob,1514947908
1965,"Just measured the snow, 2 inches so far! Lol https://t.co/WxmJrTZvkX",971751744773476352,,Boston,,2018-03-08 14:17:24,MoSDeF121,295230422
1966,"Messy Nor'easter delivered impressive snow totals, especially NW of 128! While we're done with the heavy snow, toda… https://t.co/aOVmWK9bS5",971751744509276160,,Boston,,2018-03-08 14:17:24,WrenClair7,3235429686
1967,Dan Riviello from @CambridgeDPW explains what you can do after a winter storm to help ensure Cambridge is safe for… https://t.co/79iBnDGbZc,971751701639319552,,Cambridge,,2018-03-08 14:17:14,CambMA,1251981278
1968,Today's #Jobfind nursing and allied health job fair is still on despite the snow. It starts at 10 a.m. at the Marri… https://t.co/n2Q0SGH39u,971751683100413952,,Boston,,2018-03-08 14:17:10,bostonherald,2488541
1969,"Well, the weather outside is...weather. But we're open, and we have games and activities, including a puzzle of Ber… https://t.co/7MUQwfH9oL",971751651395690496,,Boston,,2018-03-08 14:17:02,bplmaps,65125461
1970,I was just trying to get in a little snow day morning masturbation and one of my kids used Alexa Drop In to ask me… https://t.co/5RlL75JCti,971751629811744768,,Boston,,2018-03-08 14:16:57,shy_and_quiet,721555499909529600
1971,RT @NECN: More snow totals here: https://t.co/TTzrqPhpZK https://t.co/ldqbH8Lm5R,971751626863251456,,USA,,2018-03-08 14:16:56,DWaughNBCBoston,27554091
1972,More snow totals here: https://t.co/TTzrqPhpZK https://t.co/ldqbH8Lm5R,971751571657773056,,Boston,,2018-03-08 14:16:43,NECN,9907172
1973,Coffee and @blobtower on this snow day https://t.co/cLkAzmY0rK,971751540699619328,,Boston,,2018-03-08 14:16:36,pawlbologna,238652813
1974,Use those golden bracelets of yours and block those incoming snow flakes! https://t.co/HgaDcqzY2M,971751461083328512,,Boston,,2018-03-08 14:16:17,SuperGort,259874569
1975,Winter Storm Quinn is still rolling through our region. Who else is enjoying this late winter ❄️ #snow? https://t.co/hsaRuVooHZ,971751361695092736,,Boston,,2018-03-08 14:15:53,AppMtnClub,71280747
1976,"{snow day} the studio will be closed today = home, movies, snacks and art with my littles.… https://t.co/zlI0W4Os6k",971751236461584384,,Boston,,2018-03-08 14:15:23,katherinejane,14975398
1977,@NWSBoston The #MAsnow winner looks like #PeruMA. I know #FalmouthMA got some snow.,971751231147380736,,Boston,,2018-03-08 14:15:22,capecoddin,16870321
1978,It's 8:15 in the morning and my kid is catapulting Legos all over the house. ❄️❄️Snow Days: 12 straight hours of sm… https://t.co/xFaaEHIbkS,971751182086627328,,Boston,,2018-03-08 14:15:10,SWMama,44027345
1979,"01 acura Mdx is a beast in the snow. Way better than the 2016 path finder.

Nissan wyd bro? Y'all fucking up.",971751145306755072,,Boston,,2018-03-08 14:15:01,imSchwaggy,280534544
198,Patchy light snow and flurries west of Boston right now. Plan on some very light snow &amp; flurries through the evenin… https://t.co/tKzDvk1B4C,971883991329656832,,Boston,,2018-03-08 23:02:54,jreineron7,24955599
1980,This is how we rock snow days! All my girls together... except for mommy who is working. https://t.co/DVcX3CVB1F,971751090504044544,,Boston,,2018-03-08 14:14:48,dfreddy76,51150413
1981,Guess it’s time to go do some snow removal,971751053950705664,,Boston,,2018-03-08 14:14:40,b_nice3023,512398748
1982,"RT @KBuhlWBZ: This heavy, sticky snow is not kind to trees like these in Marlborough. https://t.co/rx7HddCp3R",971750986296578048,,Boston,,2018-03-08 14:14:24,wbznewsradio,26513255
1983,RT @scottisbell_: Getting our first foot of snow in Boston as we speak... another foot or two on the way Monday... wtf. Better start my str…,971750972405047296,,Boston,,2018-03-08 14:14:20,scottisbell_,65455370
1984,"RT @NicholeDWBZ: Shoveling out was fun this morning in #Boston... heavy wet snow. Enough to work up a sweat while moving it! 

#bosnow #bos…",971750944408068096,,Boston,,2018-03-08 14:14:14,wbznewsradio,26513255
1985,RT @metal_humanism: Sorry for long response Time balim. I was shoveling the snow ❄️ and then getting showered and dressed 😘❤️❤️ https://t.c…,971750931611168768,,Other,,2018-03-08 14:14:11,denizzemreee,3092894686
1986,@BarstoolBigCat hey big cat I just got a snow day from work. What’s the day bet of the day for college basketball?,971750931409891328,,Other,,2018-03-08 14:14:10,Casey_Ek,329419203
1987,"Shoveling snow is not the ideal way to start a birthday, but enjoying a second cup of coffee and a favorite breakfa… https://t.co/WjfNEtOYTg",971750902557265920,,Boston,,2018-03-08 14:14:04,wmcguy,263978049
1989,"Snow day views @ Boston, Massachusetts https://t.co/IyYoFlF63m",971750858412249088,,Boston,,2018-03-08 14:13:53,JosieGL,18656586
199,I spent my snow day catching up on podcasts and I loved #TheAxeFiles with @marty_walsh 👌 #Boston 🥇@davidaxelrod,971883929346158592,,Boston,,2018-03-08 23:02:40,BrookeRochester,370875513
1990,We got another snow storm and my parents’ reaction was to call a real estate agent in Florida to buy a new house. S… https://t.co/ISqw0dAbNk,971750743127535616,,Boston,,2018-03-08 14:13:26,lindseyshak,52761314
1991,"A familiar sight; hard-hit from last week's storm, Bradford Road in Danvers feeling the weight of another. 9 inches… https://t.co/SBbwKWfARO",971750683090325504,,Boston,,2018-03-08 14:13:11,cmohollaaa,236240735
1992,"RT @cleebennett: My Ode to a Boston #snowday.

Oh, the weather is wicked frightful.
But the empty ED waiting room is so delightful.
And sin…",971750336947015680,,Boston,,2018-03-08 14:11:49,JoeKennedyEM,2905762055
1993,"@Pineapple_Max Hi Max. Route 64 buses are currently operating on snow route and as a result, may also be delayed. D… https://t.co/sZ1aIBXTDh",971750314398318592,,Boston,,2018-03-08 14:11:43,MBTA,150334831
1994,@antidumb @KeolisBoston Hello! Crews have been out throughout the night and morning clearing snow and touching up p… https://t.co/GphkTS6U9C,971750312401874944,,Boston,,2018-03-08 14:11:43,MBTA_CR,2535372901
1995,So many trees down under the weight of the snow wcvb https://t.co/l5Nj5zbG8Q,971750260807782400,,Boston,,2018-03-08 14:11:31,Boston_CP,70291924
1996,"If you thought school snow days were great, just wait until you get a work snow day. LIFE CHANGING",971750255598489600,,Other,,2018-03-08 14:11:29,Casey_Ek,329419203
1999,@SlayMamii_ its cause of the snow 🙄,971750111687659520,,Other Mass.,,2018-03-08 14:10:55,Tyswavylife,4135265301
20,"RT @JAlves6: I love snow for showing how infrequently my North End neighbors use their cars. According to the Census ACS, 78% of my neighbo…",971914824119668736,,Other,,2018-03-09 01:05:26,nfav80,880438507
200,A big snow storm hit MA and we are out of power so don’t be looking to play with me the next few days✌🏻,971883688987365376,,Boston,,2018-03-08 23:01:42,NeckabIe,797180651556499456
2000,"“Can I haz snow day?” 😽🌲🌨❄️⛄️💖 
#snowday #newengland #LouLou #comeonspring! 🌞🌺🌻🌸🌼 @ Wareham,… https://t.co/A1aQcq9yUa",971750088409341952,,Boston,,2018-03-08 14:10:49,BostonPhotoGuy,93880117
2001,"When the city emerges from the snow this weekend, there'll be plenty of ways to shake off that cabin fever: https://t.co/a1kbosJ7fL",971749973292445696,,Boston,,2018-03-08 14:10:22,WBURartery,1209328897
2002,"Video: Nor'easter moving out, some snow lingers https://t.co/xqDL0hOD37 https://t.co/GkJjaMji5F",971749939624595456,,Boston,,2018-03-08 14:10:14,WCVB,21419504
2003,"Did someone say #Boston snowday? ❄️

 📷: @arianesparkles

#FindYourBoston #snow #newengland https://t.co/rvoFqq9CqQ",971749937921720320,,Boston,,2018-03-08 14:10:14,AmesBostonHotel,1588286011
2005,"I just waited outside in the snow and freezing weather for the 86 bus. Hey, @MBTA, why not a moderate delay warning… https://t.co/AyE6fyM4uR",971749899204251648,,Boston,,2018-03-08 14:10:04,rosiegarcia,15272175
203,Snow bird! #dogsofinstagram https://t.co/41FjtJjJOd,971883361710034944,,Boston,,2018-03-08 23:00:24,SamIAMxOo,30767618
204,RT @JacobLongTV: Mark it down! Snow has made its way to the north end! ((Ignore the classy photobomb from the competition)) ❄️❄️❄️ @boston2…,971882707830624256,,Boston,,2018-03-08 22:57:48,ps92264,326540264
205,RT @pbaileywells: A neato story about the urban inefficiencies that snowstorms reveal in Boston and beyond: https://t.co/Dz5gxLuLeV,971882678009069568,,Other Mass.,,2018-03-08 22:57:41,ChristianKru,276325885
206,RT @madgeofhonor: I went to the grocery store *before* the gym and now that the snow is falling like my blood sugar I have everything I nee…,971882538376470528,,Other,,2018-03-08 22:57:08,deepbluevoid,879198833695088640
208,Snow Mantis https://t.co/bo6dLPWCFW,971882292242198528,,Somerville,,2018-03-08 22:56:09,rhino88888888,14368471
21,@VLang28 @MeginHollywood @Chelle_hend Or can I be the snow bunny drinking at the lodge all day,971914610990309376,,Boston,,2018-03-09 01:04:35,cfletcher02,40253594
210,He’s a little unsure about this snow situation. https://t.co/d1yIdMGK52,971881449522630656,,Boston,,2018-03-08 22:52:48,lejlahuskic,135375464
212,"Snow is literally still coming down heavy and sticking to the roads, yet only morning classes were canceled...",971881273630314496,,Boston,,2018-03-08 22:52:06,ImMytheros,2198383065
213,"Of course, people still make reports under the ""Other"" tag, but 1) that likely deters some reporting 2) mislabeled… https://t.co/XjExtpDeIO",971881032583667712,,Boston,,2018-03-08 22:51:09,Dan_Masterson,105321823
214,"Unsatisfied, I went to report again. The ""snow removal"" option had disappeared from the menu. So just before rush h… https://t.co/P1kSyaoZW6",971881027353407488,,Boston,,2018-03-08 22:51:08,Dan_Masterson,105321823
215,"Most people in the area own cars, but ¯\_(ツ)_/¯. I filed a report under 'snow removal' to #bos311 via app. It's a h… https://t.co/XawHY9xvAy",971881024291524608,,Boston,,2018-03-08 22:51:07,Dan_Masterson,105321823
217,RT @WCVB: Tree falls on woman working to clear snow https://t.co/aH1W12xqBU https://t.co/z54dtJyAoL,971880891613089792,,USA,,2018-03-08 22:50:35,margery,68093
218,Is it spring yet?? ❄️#Boston #Snow #jewelry https://t.co/PpLthbutK2,971880860885667840,,Boston,,2018-03-08 22:50:28,ebhornjewelers,260807652
22,"Weather now: light snow, 35°F, 8 mph west wind. https://t.co/rWqWgJ3i53",971914573396742144,,Boston,,2018-03-09 01:04:26,Boston_CP,70291924
220,The snow will melt. I promise. So sign up for for #Dorchester #softball! I promise fun. https://t.co/y5DFw9W5KF,971880763724574720,,Boston,,2018-03-08 22:50:05,AnnissaForBos,1395610328
221,I liked a @YouTube video https://t.co/n2bYAZPx6v Video #80 Snow flake,971880668992081920,,Boston,,2018-03-08 22:49:42,dolphinlover197,22827632
223,Snow days are lit I got out of taking two exams today that I didn't study for,971880612192772096,,Boston,,2018-03-08 22:49:29,Jesu_Kristo,56597617
228,"On #InternationalWomensDay, we celebrate strong women like the Northeastern basketball players who pushed their gig… https://t.co/PXNB8f7teS",971879484382068736,,Boston,,2018-03-08 22:45:00,BostonMagazine,14420767
229,btcRE is sponsoring tonight's @Walthambgc #CraftBeerForACause #fundraiser as a master #brewer (… https://t.co/nWT9yltIL6,971878571999449088,,Boston,,2018-03-08 22:41:22,BrianIammartino,3050651362
23,VIDEO: Heavy snow cleanup leads to spike in snow clearing injuries https://t.co/1JOqCvGfJZ,971914234778046464,,Boston,,2018-03-09 01:03:05,boston25,19665244
230,It's been a long (snow)day. Treat yourself to a drink before the trek home! 🍻🎿  https://t.co/bJY6NtqtiZ #LoveWhereYouWork,971878368001036288,,Boston,,2018-03-08 22:40:34,HqOapp,937788456499142656
233,Can't shake this nor'easter... few flurries &amp; scattered snow/rain showers moving through the area. Timing more snow… https://t.co/pGuPBpuwTT,971877862008606720,,Boston,,2018-03-08 22:38:33,sarahwroblewski,28888320
236,@BenSpiers Yes! Or we're gonna be running tomorrow in slushy snow to find the garbage truck!,971877561067327488,,Boston,,2018-03-08 22:37:21,SuziBerlin,2990364321
237,"snow -&gt; light rain
humidity up 97% -&gt; 100%
wind 9mph -&gt; 5mph",971877560219873280,-71.06,Boston,42.36,2018-03-08 22:37:21,_BostonMA,108076943
239,I’m bored as hell!!! I feel like I’ve been inside a week. I hate the snow.,971876683853762560,,Boston,,2018-03-08 22:33:52,notthisgirrl,19312185
240,"So sad, I was really looking forward to seeing Pat Green tonight :( Damn Boston snow! https://t.co/FaGdKMqcxd",971876591587512320,,Boston,,2018-03-08 22:33:30,Passportlifesty,164032756
241,@amazon @MassGovernor @KeolisBoston typical Boston commute (1” of snow): https://t.co/gsT6QqLcAM,971876537006985216,,Boston,,2018-03-08 22:33:17,4blockchains,954102404659793920
243,"RT @FSBoston: Just like that, Boston is a snow globe again! We love the snowy views from our front yard. ✨❄️ photo: @caitrus https://t.co/i…",971876376222584832,,Boston,,2018-03-08 22:32:39,CommCoachBoston,2783225760
245,Especially in this snow storm https://t.co/rGRYJ6RW2i,971876171456630784,,Boston,,2018-03-08 22:31:50,iNdabz,426918229
249,"The key to Maserati's ultimate performance on snow explained by professional Polo player, Malcom Borwick: https://t.co/12gva7sQ4f",971875769155715072,,Boston,,2018-03-08 22:30:14,Eto_car,803271601722720256
25,O’reilly those snow flakes,971914145938452480,,Boston,,2018-03-09 01:02:44,RaySrj9,1432047559
252,I didn’t really get out of bed on this snow day. I definitely didn’t do any school work on this snow day. Thank god for rest,971875566411505664,,Boston,,2018-03-08 22:29:26,JosieGL,18656586
253,I have seen at least 3 dogs frolicking in the snow on my walk home so I guess the storm served some purpose.,971875539186307072,,Somerville,,2018-03-08 22:29:19,thedailyrobot,84928593
256,“Watch out for that first step! Its a doozie!” Ned Ryerson #snowday #snow #minicoppo… https://t.co/a9UfjhWwGj,971875050520547328,,Boston,,2018-03-08 22:27:23,mrscoppo,15531599
257,"We both did, that was some heavy, wet snow! #toughtomove https://t.co/SUcEaFxLvW",971875048712818688,,Boston,,2018-03-08 22:27:22,ocktalks,34451959
259,@jendeaderick @sotosewn @cambridge_cpsd He'll hath no fury than a kid cheated out of a snow day.,971875026021609472,,Boston,,2018-03-08 22:27:17,LacyNow,934530343
26,@comcast I’ve been sitting here patiently in the snow watching as your website’s estimated eta for internet go down… https://t.co/FlZgNWAj8s,971913889247105024,,Boston,,2018-03-09 01:01:43,Glycoleysis,771116809370075136
260,RT @PamelaWBZ4: Sct'd snow showers Friday &amp; around 40. Mid 40s this weekend and pretty quiet. DST begins...so spring ahead 1 hour Sunday mo…,971875020053106688,,Other Mass.,,2018-03-08 22:27:16,Littleton_HS,1864054484
261,"The witch hazel is blooming, the sailboats are sailing... Don't let the snow fool you, it's… https://t.co/BW8w9rzSXO",971875018576601088,,Cambridge,,2018-03-08 22:27:15,ChiaLynn,15170902
262,Your dose of snow-day cuteness: red pandas playing at the Franklin Park Zoo. https://t.co/zrTTdJ3NyT https://t.co/KZCO5G3fGx,971875016680886272,,Boston,,2018-03-08 22:27:15,BostonGlobe,95431448
263,A neato story about the urban inefficiencies that snowstorms reveal in Boston and beyond: https://t.co/Dz5gxLuLeV,971874914239119360,,Boston,,2018-03-08 22:26:50,pbaileywells,394115656
266,"Watching #SchindlersList on a snow-bound afternoon, and wondering if we can persuade #StevenSpielberg to film a mov… https://t.co/eJQ8dYEYL8",971874698991726592,,Boston,,2018-03-08 22:25:59,zakbos,171140909
268,Warming up on a snow day with our Hot Sauce Tasting and @nacocentral taco bar with the @ChromaCambridge community!… https://t.co/DKHCGq6BG9,971874494242582528,,Boston,,2018-03-08 22:25:10,joindoorbell,4867945113
269,Love You snow ❄️❤️ https://t.co/GED70P7UQa,971874475091382272,,Boston,,2018-03-08 22:25:06,jacyvillatore,210276341
270,Could we be using dirty snowpile areas as sidewalks and bike lanes? https://t.co/M72xtUwuat,971874471131930624,,Boston,,2018-03-08 22:25:05,BostonGlobe,95431448
272,"RT @BethFratesMD: @Armando_Ribeiro Thanks, Armando. I enjoy a good snow storm and so does Reesee! 😊",971874326843674624,,Other,,2018-03-08 22:24:30,Armando_Ribeiro,57188192
273,Solar panels are on even with snow; EV in garage; but power out because not allowed to use them to power house w/o… https://t.co/pBz0BbwnQx,971874137114279936,,Boston,,2018-03-08 22:23:45,geshwiler,45172490
275,"@KeolisBoston @BostonGlobe @MassGovernor once again, 1” of snow on the south shore results in complete mayhem at so… https://t.co/RAL4owp2Kn",971873900417159168,,Boston,,2018-03-08 22:22:49,4blockchains,954102404659793920
276,"The snow has finally stopped falling - and the result is beautiful! 😍❄️🌨 Skies clearing just before sunset! 

Our… https://t.co/2nvxeiIhyN",971873819915845632,,Boston,,2018-03-08 22:22:29,LitsaPappas,185434698
277,"@aoharewood Hmm, I heard Florida doesn't get snow!",971873447574941696,,Boston,,2018-03-08 22:21:01,MayorWalsh,473121589
279,i’m gonna forward all the honks at me to whomever decided this was a good enough job of snow removal. https://t.co/a6rNxoHSwL,971873279190454272,,Other,,2018-03-08 22:20:20,rcolonna,8294032
28,We took a selfie earlier to send to other-mama who had to work today (I had a snow day). I think… https://t.co/ga94K6g7Mm,971913742228353024,,Boston,,2018-03-09 01:01:08,nestle_boots,764952743614095360
282,"Teamwork can be exemplified many ways. My former student, Shannon Todd, helps rally women’s basketball team to push… https://t.co/4TITZS0gC7",971872795851411456,,Boston,,2018-03-08 22:18:25,wfcrittenden2,2712672283
283,@JonslaterJon Thank you. Yes....snow brings out the puppy in Reesee and the child in me. It is fun!,971872645280092160,,Boston,,2018-03-08 22:17:49,BethFratesMD,730021628
286,"Baby nor'easter in my neck of the woods.
.
.
#snow #snowday #brokenbranches #ice #winter… https://t.co/oS8AFrbE9U",971872445606055936,-71.1037,Boston,42.3905,2018-03-08 22:17:02,VeeQueue,276781594
287,"@LadyWiseWorld Thank you so much, Lady Wise. We had a blast in the snow! 😊",971872318053068800,,Boston,,2018-03-08 22:16:31,BethFratesMD,730021628
288,@DenisMoskowitz You’re rocking a Snow Neo look!,971872284741836800,,Boston,,2018-03-08 22:16:23,wraavr,102780673
